filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,co2_mean,co2_mean,h2o_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean,T. aire
2018-06-29T183000_AIU-0962.ghg,06/29/2018,19:00:00,180.791,0,6000,6000,0.16,0,4.38,0,20.33,0,32.41,0,0.47,0,1.72,0,-4.6447873697,-3.3127866078,-8.60E-02,-7.59E-02,-4.20E-03,7.72E-12,1.94E-13,4.55E-14,13.7120891592,360.3908984858,363.6753039833,0.2,0,343.6155220123,9.0311480091,9.1134529516,0.2,0,8.08E-02,2.0607560741,2.0795366776,-0.1,0,306.6885705668,305.6598611959,98159.5787936197,1.1149778086,1010.8078666372,2.59E-02,3.02E-02,6.29E-03,886.7314771471,4879.9076451756,5.64E-03,18.1710708813,3993.1761680286,278.399373245,-2.4557365875,-4.2462089063,0.3629105694,4.9186010556,-1.90E-14,5.63E-16,4.9186010556,8.0230757898,260.0423518398,239.9576481602,4.2313162653,-9999,0.38,0.9409364344,-1046.8793076361,-2.60E-03,0.2155541635,1.03E-02,0,24.8109151479,-3.7651520948,8.5167842902,21.2079970996,32.3435337211,45.36,67.96,0.1552182775,1.0172318997,5.4780714107,1.0239967034,18.1153162348,1.1224670335,28.8771527095,1.1224670335,0.4148797849,1.1224670335,1.4926699627,1.1675156335,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,2,4,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.9748999091,0.7204826435,0.1864903161,9.06E-03,19.3949475157,1.14E-02,7.37E-05,4.86E-03,0.7544164902,1.08E-02,1.49E-03,98620.1081894531,360.3543621418,363.6385369042,9.0306154399,9.112924194,5.0061712823,97.5717285868,98.0567433891,97.0867132785,0.9700295544,2.96E-04,2.0527109939,44.3959957546,-999.9000244141,1.22E-05,3.22E-05,-4.90E-06,9999.990234375,9999.990234375,9999.990234375,32.5098611959
2018-06-29T190000_AIU-0962.ghg,06/29/2018,19:10:00,180.798,0,6000,6000,0.12,0,-3.87,1,16.08,0,32.56,0,0.37,0,1.86,0,-3.9118941855,5.1400435713,-2.88E-02,0.1176737488,4.93E-03,6.68E-12,1.74E-13,3.97E-14,13.7245096018,360.3075888911,363.7160005016,0.2,0,356.9546592739,9.3710796493,9.4597275093,0.2,0,8.15E-02,2.074720663,2.0943469552,-0.1,0,306.4998383789,305.2747283485,98167.0719977697,1.1163256789,1010.9812800758,2.59E-02,2.39E-02,6.53E-03,920.1782125066,4775.0647091928,5.85E-03,19.2704867587,3854.8864966862,278.9327021648,-2.3443535969,-3.9473037044,0.3418674815,4.6037021729,-6.32E-15,4.87E-16,4.6037021729,7.4904705796,260.7066121097,239.2933878903,4.258661904,-9999,0.33,0.6263760455,782.6520333734,3.48E-03,-0.2406755502,-1.05E-02,0,23.8514315615,-3.6195467589,8.1874246238,20.3878449611,31.0927499614,43.61,65.33,0.1184394858,1.0117860598,-2.8732828114,1.0198718785,14.2607660728,1.1275029231,28.8751656527,1.1275029231,0.3264792955,1.1275029231,1.5921850488,1.1846644133,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,2,2,1,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,0.7289236599,0.3678103972,0.1560180339,7.55E-03,18.0265051287,1.19E-02,7.79E-05,-2.55E-03,0.7536151488,8.52E-03,1.59E-03,98627.0322135416,360.2877520555,363.696016269,9.3705831051,9.4592357005,5.5385236107,97.5613692602,98.0483179957,97.0744226176,0.9738978971,2.96E-04,2.0633357083,44.8702924324,-999.9000244141,1.16E-05,3.15E-05,-4.15E-06,9999.990234375,9999.990234375,9999.990234375,32.1247283485
2018-06-29T190000_AIU-0962.ghg,06/29/2018,19:20:00,180.805,0,6000,6000,0.14,0,-18.78,0,25.33,0,41.12,0,0.58,0,2.32,0,-3.1554587542,-0.3613925514,0.3151520031,-8.27E-03,1.87E-02,5.94E-12,1.54E-13,3.61E-14,13.7756407495,361.2169889561,364.6252184642,0.2,0,356.4722851863,9.3472127971,9.4354075593,0.2,0,8.37E-02,2.127563451,2.1476378792,-0.1,0,306.3173651199,304.9644046631,98175.0717539062,1.1175628071,1010.9580483446,2.58E-02,3.76E-02,6.52E-03,917.909440512,4692.014805185,5.84E-03,19.5632255784,3774.105364673,278.8970709928,-2.0940028824,-3.700080947,0.3349914101,4.2647000282,5.49E-15,4.31E-16,4.2647000282,7.5055082961,259.507011885,240.492988115,4.5052140822,-9999,0.36,0.6688816614,211.7856085239,1.28E-02,-0.7414446239,-4.63E-02,0,25.6271230543,-3.8890147936,8.796962052,21.9056793418,33.4075431616,46.85,70.20,0.1421599749,1.0119344603,-16.9990638308,1.0198619818,22.4933776475,1.1260193295,36.5216155085,1.1260193295,0.514796652,1.1260193295,1.9861080854,1.1868864825,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,1,2,0,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.8145531028,0.3668685361,0.1563416839,1.20E-02,29.1480842347,1.10E-02,1.25E-04,-1.50E-02,0.9521109455,1.34E-02,1.99E-03,98634.4201191406,361.1969457094,364.6052376931,9.3466278001,9.4348246861,5.5032086078,97.5492477709,98.0385049871,97.0599896011,0.9785203909,2.95E-04,2.1187504693,41.9974949907,-999.73337441,1.32E-05,3.33E-05,-2.78E-06,9999.990234375,9999.990234375,9999.990234375,31.8144046631
2018-06-29T190000_AIU-0962.ghg,06/29/2018,19:30:00,180.812,0,6000,6000,0.09,0,-18.46,0,24.54,0,31.49,0,0.56,0,1.73,0,-3.6505880529,-6.0774271408,0.3626818681,-0.1390428347,1.80E-02,-2.90E-11,-7.15E-13,-1.80E-13,13.8338966577,362.26218171,365.5324222652,0.2,0,341.6452008085,8.9465129658,9.027275604,0.2,0,8.59E-02,2.1783163127,2.1979805744,-0.1,0,306.0447136154,304.6058262634,98187.1478170572,1.1191861677,1010.7269831753,2.58E-02,3.64E-02,6.25E-03,878.6682212637,4597.6152597625,5.58E-03,19.1113908324,3718.9470384987,278.2681449823,-1.9743941607,-2.889980006,0.2841673073,3.5115477777,-1.03E-14,-2.09E-15,3.5115477777,6.0816300812,264.3403462632,235.6596537368,4.6416598497,-9999,0.28,0.4481449814,100.3151905628,2.71E-02,-0.7520266813,-5.87E-02,0,23.9923200683,-3.6409271333,8.2357870891,20.5082743377,31.2764123593,43.87,65.72,8.55E-02,1.0122328897,-16.7264404202,1.0192673966,21.9633684836,1.1174006384,28.1840572123,1.1174006384,0.5024904361,1.1174006384,1.4904270286,1.1851443581,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,6,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.540176076,0.2453847386,0.1107291482,2.67E-02,40.19314318,1.83E-02,1.57E-04,-1.48E-02,0.7335015754,1.31E-02,1.49E-03,98645.2167421875,362.2450057714,365.5154148088,8.9460244713,9.0267986358,4.874518175,97.532164121,98.0237997328,97.0405246925,0.9832733533,2.95E-04,2.1702688432,37.556242391,-999.9000244141,1.45E-05,3.14E-05,-1.48E-06,9999.990234375,9999.990234375,9999.990234375,31.4558262634
2018-06-29T193000_AIU-0962.ghg,06/29/2018,19:40:00,180.819,0,6000,6000,0.05,0,-23.46,0,23.84,0,39.76,0,0.55,0,2.22,0,-3.3374330874,-0.3298080283,0.4316107176,-7.54E-03,3.20E-02,-3.73E-12,-9.17E-14,-2.41E-14,13.8999454329,363.5044804738,366.7779005066,0.2,0,341.272978458,8.9248017076,9.0051710737,0.2,0,8.96E-02,2.2686820167,2.2891118864,-0.1,0,305.781910614,304.2784077524,98202.8941538025,1.1205793755,1010.7045102472,2.58E-02,3.53E-02,6.24E-03,876.6764535473,4512.8640373637,5.57E-03,19.4261658736,3636.1875838164,278.2355654839,-1.926782484,-2.5225785382,0.2469320476,3.1838449489,-6.74E-16,-2.69E-16,3.1838449489,5.4728447576,267.3731218423,232.6268781577,4.4482023953,-9999,0.22,0.3476143266,39.8240853598,6.83E-02,-0.9837441567,-9.36E-02,0,21.0616656506,-3.1961890189,7.2297882633,18.0031950199,27.4560083387,38.51,57.69,5.42E-02,1.0129252385,-21.6596815907,1.0210876504,21.141561254,1.1278032717,35.2566517896,1.1278032717,0.4835339729,1.1278032717,1.8736283718,1.207333282,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,0.3918359525,0.2062055753,9.72E-02,2.35E-02,53.0230232041,1.15E-02,2.27E-04,-1.91E-02,0.916415393,1.26E-02,1.87E-03,98659.9401171875,363.4715488379,366.7451004303,8.9243029476,9.0046769142,4.8419195319,97.4943113721,97.9879920781,97.0006380971,0.987354549,2.95E-04,2.2604660472,41.5319999063,-915.5751223551,1.38E-05,3.15E-05,-3.67E-07,9999.990234375,9999.990234375,9999.990234375,31.1284077524
2018-06-29T193000_AIU-0962.ghg,06/29/2018,19:50:00,180.826,0,6000,6000,0.05,0,-20.19,0,21.81,1,34.85,0,0.50,1,1.96,0,-2.3513611516,3.6027680428,-0.3772174888,8.24E-02,-1.46E-02,1.71E-11,4.32E-13,1.08E-13,13.873012634,362.4196954239,365.7707812667,0.2,0,350.6998126251,9.1617100503,9.2464230977,0.2,0,8.80E-02,2.227677782,2.2482758333,-0.1,0,305.618596316,304.0479376831,98214.8539505208,1.1214645437,1010.8268034648,2.57E-02,3.23E-02,6.41E-03,900.0573806464,4454.0245270461,5.72E-03,20.2077329207,3553.9671463996,278.6139577359,-1.8580650967,-2.4411985146,0.2215684319,3.0758655141,-6.01E-15,1.23E-15,3.0758655141,5.0019214916,267.275787016,232.724212984,4.1308505249,-9999,0.22,0.2534437018,45.9291268115,5.92E-02,-0.9255463006,-8.06E-02,0,22.5132883431,-3.4164783629,7.7280833592,19.2440202644,29.3483451279,41.16,61.67,5.40E-02,1.0128277072,-18.5746549651,1.0203494003,19.4439175477,1.1216408406,31.0702668753,1.1216408406,0.4446066477,1.1216408406,1.6680044411,1.1995985719,800000009,800000009,800000009,800000009,800000009,800001119,899999999,899999999,89999,89999,89,89,3,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.2758296529,0.1492063649,8.19E-02,2.20E-02,45.3722631386,4.51E-02,2.05E-04,-1.64E-02,0.8070829759,1.15E-02,1.67E-03,98671.3048125,362.3955891613,365.7469251098,9.1611894423,9.2459397785,5.2165744081,97.4648629977,97.9597562383,96.9699668503,0.9897887068,2.95E-04,2.21856748,36.7613533198,-888.9111217041,1.36E-05,2.99E-05,2.35E-06,9999.990234375,9999.990234375,9999.990234375,30.8979376831
2018-06-29T193000_AIU-0962.ghg,06/29/2018,20:00:00,180.833,0,6000,6000,0.05,0,-14.96,0,9.66,2,38.50,0,0.22,2,2.06,0,-1.7514097815,4.9442915703,-0.1272969509,0.1130377504,-9.54E-03,8.54E-12,2.24E-13,5.36E-14,13.8687990306,362.0538557457,365.5214001323,0.2,0,363.3916119501,9.4865701033,9.5774270363,0.2,0,8.70E-02,2.2008232089,2.2219014326,-0.1,0,305.4724762293,303.8763906047,98222.5351549479,1.1220470728,1010.9993077253,2.57E-02,1.43E-02,6.65E-03,932.0449096045,4410.6619759913,5.92E-03,21.1316331806,3478.6170663868,279.1178148437,-1.8728503178,-2.4641843632,0.2441141193,3.104732612,-2.72E-15,6.16E-16,3.104732612,5.2165160058,267.2358686353,232.7641313647,4.5096187002,-9999,0.22,0.3246422832,62.0633499647,4.38E-02,-1.5486290557,-5.97E-02,0,22.0956486363,-3.3530999261,7.5847211627,18.8870281245,28.8039095897,40.40,60.52,5.41E-02,1.012637713,-14.1513983865,1.0196076747,8.6494698259,1.1166661623,34.4746264123,1.1166661623,0.1977465522,1.1166661623,1.758527353,1.1910053596,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,0,1,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.3836480877,0.179792937,8.58E-02,2.33E-02,45.1016680036,2.66E-02,1.77E-04,-1.25E-02,0.8952331515,5.14E-03,1.76E-03,98678.8137434895,362.0188658976,365.4853730693,9.4860295383,9.5769050022,5.720218812,97.4323850772,97.9272727585,96.9374916878,0.9897804033,2.93E-04,2.1911507272,31.5990570544,-855.7477708944,1.27E-05,2.87E-05,3.17E-06,9999.990234375,9999.990234375,9999.990234375,30.7263906047
2018-06-29T200000_AIU-0962.ghg,06/29/2018,20:10:00,180.84,0,6000,6000,0.06,0,-14.28,0,22.21,1,30.78,0,0.51,1,1.81,0,-2.900465889,7.3527093313,9.83E-02,0.1680530785,1.08E-02,3.13E-12,8.61E-14,1.99E-14,13.892083907,362.3361898797,365.9847642218,0.2,0,382.2221736562,9.9691973513,10.0695830116,0.2,0,8.83E-02,2.2313536213,2.2538224219,-0.1,0,305.2559303513,303.5925166118,98200.2700821908,1.1226360075,1011.2549927182,2.57E-02,3.29E-02,6.99E-03,979.2404728511,4339.7116882289,6.23E-03,22.564643534,3360.4712153778,279.8340260903,-1.8598366213,-1.8238481001,0.1942657564,2.6121166387,-4.15E-16,2.25E-16,2.6121166387,4.4388461733,275.5597451823,224.4402548177,4.2650829818,-9999,0.22,0.276030747,67.5603133791,4.03E-02,-0.6429653282,-5.62E-02,0,24.793714123,-3.7625417729,8.510879735,21.1932939222,32.3211104479,45.33,67.91,5.55E-02,1.0130883942,-12.7577999344,1.0185953657,20.1176033008,1.1041794812,27.8740437177,1.1041794812,0.4598067209,1.1041794812,1.5654056064,1.179991985,800000009,800000009,800000009,800000009,800000019,800001119,899999999,899999999,89999,89999,89,89,6,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,5999,5999,0,16,6000,6000,6000,6000,100,0.3020094068,0.1840060142,6.60E-02,2.79E-02,39.2173215995,0.1037793752,1.85E-04,-1.12E-02,0.7236704565,1.19E-02,1.57E-03,98694.3223404947,362.3002789947,365.9473740621,9.9684857535,10.0689622318,6.4357715527,97.4100753492,97.9056339811,96.9145204035,0.9911090133,2.94E-04,2.2241902331,38.2857806219,-821.5845200602,1.33E-05,2.81E-05,4.93E-06,9999.990234375,9999.990234375,9999.990234375,30.4425166118
2018-06-29T200000_AIU-0962.ghg,06/29/2018,20:20:00,180.847,0,6000,6000,0.04,0,5.63,2,-68.13,1,11.17,0,-1.56,1,0.75,0,-5.0522320618,19.551810719,-0.4827988468,0.446659914,-2.69E-02,9.15E-12,2.85E-13,5.64E-14,13.8596033297,360.9525984518,365.0592310909,0.3,0,431.9397254757,11.2492228368,11.3772075801,0.3,0,8.55E-02,2.1558438056,2.1803712881,0,0,304.8300480355,303.099191803,98249.4492571614,1.124479758,1011.9433082826,2.56E-02,-0.1008610098,7.90E-03,1105.5264145163,4218.7699478867,7.03E-03,26.2049466592,3113.2435333703,281.6105414436,-1.8883994813,-1.2115325189,0.1828185518,2.2510633639,-5.63E-15,6.60E-16,2.2510633639,3.3942247614,287.3171574628,212.6828425372,4.6583675618,-9999,0.19,0.1305378887,-103.3598393482,-2.63E-02,-8.27E-02,2.62E-02,1,28.6282391233,12,24,44,74,135.00,405.00,3.92E-02,1.0261121326,1.4398784609,1.0252399175,-62.6781424844,1.0870316647,10.2720216339,1.0870316647,-1.4318783122,1.0870316647,0.6718880888,1.1450245908,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.1481148883,7.68E-02,3.62E-02,2.10E-02,16.2189154689,0.6528010959,8.80E-05,1.27E-03,0.2664618795,-3.71E-02,6.72E-04,98704.0690240885,360.9200156057,365.0258154641,11.247906637,11.3765105726,8.1769263741,97.3837112999,97.8802482707,96.8871610616,0.9930867178,2.93E-04,2.1452704193,36.8139027398,-792.4207693481,1.40E-05,2.72E-05,7.29E-06,9999.990234375,9999.990234375,9999.990234375,29.949191803
2018-06-29T200000_AIU-0962.ghg,06/29/2018,20:30:00,180.854,0,6000,6000,0.03,0,-0.93,2,2.62,2,6.56,0,0.06,2,0.43,0,-4.0099445475,25.1814835409,-0.3191507236,0.5750501081,-2.48E-02,4.80E-12,1.72E-13,2.87E-14,13.8430713328,360.0391740717,364.7425449788,0.2,0,495.7988378881,12.8950432897,13.0634976575,0.2,1,8.28E-02,2.0862214243,2.113474773,0,0,304.5765213114,302.7082517904,98250.4343710937,1.1252395789,1012.8397451978,2.56E-02,3.88E-03,9.07E-03,1267.2834486566,4125.0201793715,8.06E-03,30.7218727073,2857.7367307149,283.641212839,-1.8339738065,-1.2546890968,0.1715120942,2.2287038949,-4.99E-15,3.46E-16,2.2287038949,3.9092508139,285.6225299457,214.3774700543,4.4136166463,-9999,0.15,0.1317425102,333.0676239694,8.17E-03,-0.3549988127,-5.33E-03,1,34.6708767901,15,30,59,103,203.00,712.00,2.60E-02,1.0141136526,-0.7612287312,1.0168968093,2.410981402,1.086157935,6.0363210423,1.086157935,5.51E-02,1.086157935,0.3773918719,1.1557598545,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,1,3,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.1528440058,7.72E-02,3.35E-02,7.75E-03,10.2159964211,8.91E-02,6.38E-05,-6.68E-04,0.1566427575,1.43E-03,3.77E-04,98705.3084062499,360.013686251,364.7163570845,12.894224371,13.0627505634,10.2333397579,97.3497669843,97.8468633461,96.8526676038,0.9941975903,2.93E-04,2.0745234178,36.2633095352,-743.75896816,1.37E-05,2.59E-05,9.66E-06,9999.990234375,9999.990234375,9999.990234375,29.5582517904
2018-06-29T203000_AIU-0962.ghg,06/29/2018,20:40:00,180.86,0,6000,6000,0.03,0,-1.78,1,-2.54,2,23.68,0,-0.06,2,1.45,0,-3.1669967716,17.4492808808,1.2447960322,0.3983559531,7.14E-02,2.59E-13,9.99E-15,1.68E-15,13.9941773962,363.5981619707,368.7735222414,0.2,0,540.1402635315,14.0339800952,14.2337360638,0.3,0,9.08E-02,2.2863106297,2.3188533717,-0.1,0,304.3619820735,302.3998673926,98251.7433728174,1.1259146144,1013.4615054513,2.56E-02,-3.75E-03,9.88E-03,1379.2328762198,4052.3511186172,8.78E-03,34.0353744246,2673.1182423974,284.916743227,-1.3504692267,-1.4386637848,0.1543215183,1.979226048,-7.01E-15,1.85E-17,1.979226048,3.3153772503,273.1888663026,226.8111336974,4.471927451,-9999,0.16,0.1655445278,214.1298810209,1.27E-02,0.7002453402,-9.49E-03,1,26.8316930637,12,24,46,81,161.00,571.00,2.98E-02,1.0149034951,-1.9059323841,1.0173029993,-2.3384409435,1.084760514,21.829287527,1.084760514,-5.34E-02,1.084760514,1.2720407358,1.1580052784,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,6000,6000,0,16,6000,6000,6000,6000,100,0.1941611715,9.84E-02,3.85E-02,1.02E-02,57.2273783549,6.22E-02,2.85E-04,-1.67E-03,0.5665400584,-1.39E-03,1.27E-03,98706.790516276,363.5747444328,368.7498698933,14.0330045844,14.2328000625,11.5074591552,97.3248330625,97.822277448,96.8273832321,0.9948945613,2.92E-04,2.2729586496,40.90065576,-746.092068217,1.35E-05,2.60E-05,1.19E-05,9999.990234375,9999.990234375,9999.990234375,29.2498673926
2018-06-29T203000_AIU-0962.ghg,06/29/2018,20:50:00,180.867,0,6000,6000,0.02,0,-5.81,0,2.02,2,25.20,0,0.05,2,1.38,0,-2.6886655742,10.122681453,1.0153276459,0.2310354516,3.63E-02,-1.55E-12,-6.22E-14,-1.04E-14,14.1211558654,366.4982271899,371.9638201217,0.2,0,566.154485082,14.6938832116,14.9130132871,0.2,1,9.50E-02,2.3880499971,2.4236630184,0,0,304.1768222733,302.1383443095,98263.2845078124,1.126738822,1013.8203192636,2.56E-02,2.99E-03,1.04E-02,1444.2565291771,3991.5997708081,9.19E-03,36.1823983391,2547.343241631,285.6163343301,-0.6299530391,-1.1269962012,0.1243843721,1.2970862504,4.84E-15,-1.10E-16,1.2970862504,2.3656484001,259.2037247078,240.7962752922,5.5028474266,-9999,0.13,9.05E-02,36.2870155174,7.50E-02,-2.8747256087,-3.77E-02,1,18.2550957445,8,17,34,63,134.00,555.00,2.01E-02,1.0179104793,-5.5932690384,1.0208608027,1.8486250363,1.0923848712,23.0698731303,1.0923848712,4.22E-02,1.0923848712,1.1791140753,1.1886294569,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,9.21E-02,6.90E-02,1.99E-02,9.18E-03,98.0668800795,2.75E-02,3.77E-04,-4.90E-03,0.598549887,1.09E-03,1.18E-03,98717.6559010416,366.456793421,371.9214812683,14.6929731456,14.9121082511,12.2073945453,97.303089433,97.8008172328,96.8053573647,0.9954610702,2.92E-04,2.3727259755,40.7560353317,-648.9351158447,1.14E-05,2.17E-05,1.01E-05,9999.990234375,9999.990234375,9999.990234375,28.9883443095
2018-06-29T203000_AIU-0962.ghg,06/29/2018,21:00:00,180.874,0,6000,6000,0.01,0,-1.98,0,-5.29,0,20.75,0,-0.12,0,1.32,0,-0.6831211315,5.9284759587,-7.03E-02,0.1353000652,2.77E-02,2.43E-12,1.00E-13,1.69E-14,14.1246191339,366.2975285603,371.9059311661,0.3,0,581.4988168675,15.0801644604,15.311057729,0.3,0,9.80E-02,2.4654896442,2.5032388984,0.1,0,304.166294665,302.0719321493,98286.0173548177,1.1270816952,1014.033276065,2.56E-02,-7.82E-03,1.06E-02,1482.5668820961,3976.2990817575,9.44E-03,37.2850947983,2493.7321996614,286.015645093,-0.9484610999,-0.9035002833,0.109490681,1.3144882766,-4.68E-15,1.72E-16,1.3144882766,1.9003286929,276.3907196597,223.6092803403,4.7780044671,-9999,0.11,5.29E-02,51.9391402496,5.24E-02,0.3746263946,-1.63E-02,1,26.3514433088,11,24,48,88,185.00,737.00,1.25E-02,1.0179618475,-2.2675122512,1.0203288084,-4.8568543971,1.0892479151,19.0466483614,1.0892479151,-0.110843448,1.0892479151,1.1326810305,1.1816149894,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,2,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,5.19E-02,3.77E-02,1.63E-02,4.87E-03,144.7996666507,6.96E-03,7.83E-04,-1.98E-03,0.4941378485,-2.88E-03,1.13E-03,98740.5538151041,366.2781980666,371.8857456606,15.0792508681,15.3101291724,12.6065533907,97.2809239477,97.7789322535,96.782929863,0.9959967262,2.92E-04,2.4498185461,40.4913571326,-670.4329663696,1.24E-05,2.19E-05,1.09E-05,9999.990234375,9999.990234375,9999.990234375,28.9219321493
